title,experience,company_name,when_scraped,employment_type,key_skills,salary_max,salary_min
Project Manager,"[3, 6]",ЗАО 1С,15-01-2024 07:47:05,"Полная занятость, полный день","['Навыки презентации', 'Работа в команде', 'Project management', 'Ориентация на результат', 'Управление интернет-проектами', 'Деловая коммуникация', 'Проведение презентаций']",,
Senior Frontend разработчик (React),"[3, 6]",ООО Р-Вижн,15-01-2024 07:47:05,"Полная занятость, удаленная работа","['React', 'TypeScript']",,
Младший инженер по тестированию ПО (офис),"[1, 3]",Security Vision,15-01-2024 07:47:05,"Полная занятость, полный день","['ИБ', 'Тестирование', 'Функциональное тестирование', 'баг-трекинг', 'автотест', 'C#', 'API', 'SQL', 'Continuous Integration', 'Test case', 'Confluence', 'JIRA', 'TFS', 'Selenium', 'чеклист', 'REST API', 'Web-приложения', 'ручное тестирование', 'manual']",,
Customer Success / Менеджер по работе с клиентами,"[3, 6]",Wanted,15-01-2024 07:47:05,"Полная занятость, удаленная работа",[],145000.0,70000.0
"Frontend-разработчик (Vue.js, Typescript)","[1, 3]","МАГНИТ, Розничная сеть",15-01-2024 07:47:05,"Полная занятость, полный день",[],,
Senior/lead QA engineer (full stack) удаленно,"[3, 6]",Маяк,15-01-2024 07:47:05,"Полная занятость, удаленная работа",[],,
Junior PHP Developer в команду ONYX,"[1, 3]",Райффайзен Банк,15-01-2024 07:47:05,"Полная занятость, удаленная работа",['PHP'],,
"React Frontend Developer (middle+, senior, teamlead)","[3, 6]",ПАО Ростелеком,15-01-2024 07:47:05,"Полная занятость, полный день",[],,
Senior Frontend Developer,[6],Smartcat,15-01-2024 07:47:05,"Полная занятость, удаленная работа","['JavaScript', 'Vue', 'Английский\xa0— B2 — Средне-продвинутый']",,295508.0
Junior+/Middle PHP разработчик в веб-cтудию,[0],Студия Oxem,15-01-2024 07:47:05,"Полная занятость, удаленная работа","['Веб-программирование', 'ООП', 'Git', 'JavaScript', 'PHP', 'Разработка ПО', 'Docker', 'Linux', 'Laravel', 'Composer', 'Nginx', 'REST', 'API', 'OOP', 'PostgreSQL']",120000.0,60000.0
PHP-программист,"[1, 3]",Триал Маркет,15-01-2024 07:47:05,"Полная занятость, полный день","['MySQL', 'PHP7', 'JavaScript', 'ORM', 'MariaDB', 'Docker', 'Linux', 'LAMP', 'Symfony', 'Yii', 'Laravel']",,
Инженер отдела технической поддержки,"[1, 3]",ООО Объединенные Системы Управления Транспортом,15-01-2024 07:47:05,"Полная занятость, полный день","['Информационные технологии', 'Zabbix', 'Linux', 'Настройка ПО', 'Техническая поддержка']",,
Frontend разработчик,"[3, 6]",Rambler&Co,15-01-2024 07:47:05,"Полная занятость, полный день",[],,
Middle React-разработчик (гибрид),"[1, 3]",ОАО Российские железные дороги,15-01-2024 07:47:05,"Полная занятость, полный день","['НTML', 'CSS', 'Js', 'React', 'адаптивная верстка', 'TypeScript', 'Webpack', 'Tailwindcss', 'Redux', 'Axios', 'Web-socket', 'React Router']",,
PHP developer (Laravel) / PHP - разработчик,"[3, 6]",ООО КОМПОТ,15-01-2024 07:47:05,"Полная занятость, удаленная работа","['MySQL', 'PHP', 'Laravel', 'HTML', 'Git']",200000.0,150000.0
Разработчик (JS / C# / C++ / PHP),"[3, 6]",ИП Шориков Алексей Сергеевич,15-01-2024 07:47:05,"Проектная работа/разовое задание, гибкий график",['Английский\xa0— C1 — Продвинутый'],200000.0,45000.0
Веб-разработчик (Word Press / Битрикс),"[1, 3]",ООО Кпи Лаб,15-01-2024 07:47:05,"Полная занятость, удаленная работа","['JavaScript', 'HTML5', 'CSS3', 'CMS Wordpress', 'jQuery', 'PHP', '1С-Битрикс', 'Веб-программирование']",150000.0,60000.0
Junior full stack разработчик,"[1, 3]",ООО УМНЫЙ СЕРВИС,15-01-2024 07:47:05,"Полная занятость, полный день","['MySQL', 'JavaScript', 'REST']",,
Middle Frontend Developer,"[3, 6]",WILDBERRIES,15-01-2024 07:47:05,"Полная занятость, полный день","['JavaScript', 'TypeScript', 'Node.js', 'Nginx', 'Docker', 'Sass']",,
Контент-менеджер,[0],ANCOR,15-01-2024 07:47:05,"Полная занятость, полный день",['Английский\xa0— B1 — Средний'],100000.0,
React разработчик (middle+),"[3, 6]",Северсталь. IT & Digital,15-01-2024 07:47:05,"Полная занятость, полный день","['JavaScript', 'TypeScript', 'React', 'Redux', 'PWA']",,
"1С-Битрикс разработчик, Full Stack","[3, 6]",ДИКСИ. IT,15-01-2024 07:47:05,"Полная занятость, полный день","['REST API', 'Программы лояльности для клиентов', '1С-Битрикс', 'Git', 'PHP', 'Bitrix', 'Swagger', 'API', 'SOAP', 'Backend', 'Scrum', 'JavaScript']",,
Senior Front-end Developer,"[1, 3]",ООО Звук,15-01-2024 07:47:05,"Полная занятость, удаленная работа","['JavaScript', 'CSS', 'React.js', 'MongoDB', 'Next.js', 'Node.js', 'mobx']",,
Frontend developer (React),"[3, 6]",Enjoypro,15-01-2024 07:47:05,"Полная занятость, удаленная работа","['JavaScript', 'React.js', 'TypeScript']",220000.0,180000.0
PHP-разработчик,"[1, 3]",ООО Абсолют Страхование,15-01-2024 07:47:05,"Полная занятость, гибкий график","['PHP', 'HTML', 'JavaScript', 'CSS']",,
"Frontend-разработчик (React, Redux, Vue.js)","[3, 6]",FUN&SUN,15-01-2024 07:47:05,"Полная занятость, удаленная работа","['Vue.js', 'JavaScript', 'typescript', 'HTML5', 'React', 'TypeScript', 'JS', 'SCSS', 'Frontend', 'Английский\xa0— B2 — Средне-продвинутый']",,
Junior Back-end developer,"[1, 3]","Копирка, Сеть копировальных центров",15-01-2024 07:47:05,"Полная занятость, полный день",[],180000.0,135000.0
Администратор сайта,"[1, 3]",ППК Роскадастр,15-01-2024 07:47:05,"Полная занятость, полный день","['Администрирование сайтов', 'Анализ посещаемости сайтов']",,
Frontend разработчик React/React-native,"[3, 6]",ООО Транснефть-Технологии,15-01-2024 07:47:05,"Полная занятость, полный день","['React', 'Redux', 'JS', 'Gitlab', 'CSS', 'SQL', 'Git']",,
Frontend разработчик,"[3, 6]",Газпромбанк,15-01-2024 07:47:05,"Полная занятость, полный день",[],,
Программист PHP (bitrix),"[1, 3]",Extyl,15-01-2024 07:47:05,"Полная занятость, удаленная работа",[],170000.0,
Middle Front-end разработчик VueJS / NuxtJS,"[1, 3]",ООО Диджитал медикэл оперейшнс,15-01-2024 07:47:05,"Полная занятость, удаленная работа","['Git', 'CSS', 'HTTP', 'VueJS', 'NuxtJS', 'WebRTC', 'JavaScript', 'WebSocket']",,150000.0
Senior Frontend (Angular),"[3, 6]","ПАО «Промсвязьбанк», ИТ",15-01-2024 07:47:05,"Полная занятость, полный день","['AngularJS', 'CSS', 'Git', 'JavaScript', 'HTML']",,
Frontend-разработчик (Vue),"[3, 6]",АО Гринатом. Центр Разработки.,15-01-2024 07:47:05,"Полная занятость, удаленная работа","['Vue.js', 'CSS3', 'TypeScript']",,
PHP / Laravel программист / Back-end разработчик (удалённо),"[1, 3]",ZEMS.PRO,15-01-2024 07:47:05,"Полная занятость, удаленная работа","['PHP', 'MySQL', 'Git', 'Vue.js', 'Laravel', 'Оптимизация кода', 'Логическое мышление', 'Vue', 'Удаленная работа']",170000.0,150000.0
Программист (удаленно),"[3, 6]",Pac Group,15-01-2024 07:47:05,"Полная занятость, полный день",[],250000.0,200000.0
Программист,"[1, 3]",ФГБУ Центральный НИИ организации и информатизации здравоохранения Минздрава России,15-01-2024 07:47:05,"Полная занятость, полный день",[],,
Senior QA Engineer,"[3, 6]",Payler,15-01-2024 07:47:05,"Полная занятость, полный день","['Тестирование', 'Проведение тестирований', 'QA', 'Контроль качества', 'CI/CD', 'API', 'Selenium IDE', 'Scrum']",,
Программист C#,"[3, 6]",ЮНИСТРИМ БАНК,15-01-2024 07:47:05,"Полная занятость, полный день","['С#', 'JavaScript', 'RabbitMQ', 'SQL']",,
Инженер-программист,"[3, 6]",ПРОМЕТ,15-01-2024 07:47:05,"Полная занятость, полный день","['MS Visual Studio', 'C#', 'MS SQL', 'Visual Studio C#', 'Ориентация на результат']",,200000.0
Веб-разработчик,[6],Здравклиник Клиника Неврологии и Ортопедии,15-01-2024 07:47:05,"Полная занятость, полный день",[],,100000.0
Middle+/Senior Frontend Developer (Vue),"[3, 6]","Компания «СПОРТМАСТЕР», Sportmaster Lab",15-01-2024 07:47:05,"Полная занятость, полный день",[],,
Laravel/PHP разработчик (удаленно),[0],Tigratika,15-01-2024 07:47:05,"Полная занятость, удаленная работа","['PHP', 'Docker', 'MySQL', 'Vue.js', 'Linux', 'API', 'Git', 'Laravel']",100000.0,50000.0
Frontend Developer,"[3, 6]",WILDBERRIES,15-01-2024 07:47:05,"Полная занятость, полный день","['JavaScript', 'HTML', 'CSS']",,
